species;xcoord;ycoord
TIMLEP;688643.4689;6189603.944
TIMLEP;685591.7717;6180243.509
TIMLEP;685827.2042;6180078.179
TIMLEP;685797.2701;6180069.478
TIMLEP;684776.4736;6180162.7
TIMLEP;685846.465;6180034.303
TIMLEP;684866.8994;6181207.374
TIMLEP;678473.2282;6183735.598
TIMLEP;689300.5922;6188364.866
TIMLEP;688828.5742;6189747.285
TIMLEP;691077.5651;6169552.031
TIMLEP;689135.83;6180361.487
TIMLEP;685960.9403;6179850.467
TIMLEP;689843.957;6182582.887
TIMLEP;710188.0928;6155802.484
TIMLEP;685814.8364;6180055.413
TIMLEP;663514.1;6192674.8
TIMLEP;689862.5618;6182894.133
TIMLEP;685614.69;6180262.744
TIMLEP;685974.9424;6179815.369
TIMLEP;685821.9443;6180086.957
TIMLEP;685830.0847;6180075.8
TIMLEP;689167.3027;6180407.534
TIMLEP;688256.2401;6181272.018
TIMLEP;685963.144;6179828.184
TIMLEP;685176.5388;6176787.32
TIMLEP;685981.4652;6179804.319
TIMLEP;685818.3558;6180055.405
TIMLEP;688624.5686;6189327.58
TIMLEP;698620.2271;6171881.949
TIMLEP;685818.3865;6180069.432
TIMLEP;681952.9046;6186974.169
TIMLEP;685832.4717;6180072.907
TIMLEP;685604.1088;6180252.248
TIMLEP;685969.1545;6179807.852
TIMLEP;685830.7236;6180078.171
TIMLEP;687168.3864;6181107.079
TIMLEP;685598.8259;6180250.506
TIMLEP;743278.6883;6297180.122
TIMLEP;739595.3924;6292938.695
TIMLEP;739838.4035;6290225.668
TIMLEP;738007.5692;6285680.699
TIMLEP;737927.0802;6282667.489
TIMLEP;738396.6517;6282347.22
TIMLEP;737943.6348;6282638.914
TIMLEP;740455.631;6293719.698
TIMLEP;738306.7626;6282423.142
TIMLEP;723930.5867;6284517.569
TIMLEP;743260.3888;6297301.352
TIMLEP;737939.4293;6282653.893
TIMLEP;747236.6919;6289929.196
TIMLEP;740478.2679;6293720.287
TIMLEP;739593.7808;6292938.685
TIMLEP;740549.1346;6293852.43
TIMLEP;739569.8296;6292656.592
TIMLEP;741420.67;6295113.276
TIMLEP;739814.8132;6290555.923
TIMLEP;743203.1038;6297293.961
TIMLEP;739840.0899;6293174.934
TIMLEP;743276.3076;6297387.919
TIMLEP;741728.0955;6295575.257
TIMLEP;742259.7167;6296593.28
TIMLEP;739897.3924;6289997.657
TIMLEP;739882.5612;6289997.231
TIMLEP;744064.1349;6267062.067
TIMLEP;771528.3252;6313944.199
TIMLEP;682105.4716;6186941.61
TIMLEP;658747.7934;6187569.288
TIMLEP;703838.5152;6220428.219
TIMLEP;704023.3653;6221252.466
TIMLEP;704546.9917;6220972.147
TIMLEP;746740.2042;6270447.146
TIMLEP;695650.3955;6196039.92
TIMLEP;689578.8225;6192010.037
TIMLEP;697550.1746;6207470.306
TIMLEP;725355.0073;6248944.898
TIMLEP;729109.9406;6250928.421
TIMLEP;759244.8644;6267670.901
TIMLEP;766372.8371;6272711.175
TIMLEP;701320.1895;6253763.42
TIMLEP;684237.0706;6185939.501
TIMLEP;779133.1701;6320283.345
TIMLEP;726998.9553;6289230.523
TIMLEP;727169.4551;6289387.16
TIMLEP;685195.1469;6180030.906
TIMLEP;750354.5147;6269183.213
TIMLEP;779672.863;6299255.351
TIMLEP;716680.8605;6264891.547
TIMLEP;817001.7065;6356417.094
TIMLEP;689758.8919;6229955.066
TIMLEP;689739.1071;6230712.874
TIMLEP;792696.2117;6291260.67
TIMLEP;792817.4354;6291240.208
TIMLEP;713248.9932;6241315.89
TIMLEP;693018.4318;6200323.563
TIMLEP;707427.4808;6151464.882
TIMLEP;730600.9634;6285169.149
TIMLEP;757977.7519;6294899.935
TIMLEP;679431.0048;6156319.579
TIMLEP;679586.7973;6156129.974
TIMLEP;679742.5988;6155940.371
TIMLEP;679767.2929;6155940.294
TIMLEP;707092.7872;6150806.474
TIMLEP;707092.7872;6150806.474
TIMLEP;707479.2624;6151418.773
TIMLEP;707487.4866;6151429.907
TIMLEP;708696.8901;6151771.72
TIMLEP;707314.7336;6151229.464
TIMLEP;707297.1708;6151244.908
TIMLEP;710098.4236;6223866.883
TIMLEP;710218.0832;6223841.379
TIMLEP;662810.4818;6177603.852
TIMLEP;691829.343;6169436.035
TIMLEP;687043.3151;6167535.302
TIMLEP;663515.8796;6177008.755
TIMLEP;691750.8033;6169477.612
TIMLEP;687350.9377;6167315.466
TIMLEP;691498.3037;6169577.935
TIMLEP;691612.5393;6169541.579
TIMLEP;691723.0273;6169494.382
TIMLEP;691650.8567;6169526.319
TIMLEP;663870.5566;6177240.433
TIMLEP;683935.7818;6181129.708
TIMLEP;683701.2786;6181043.311
TIMLEP;691969.8765;6169379.61
TIMLEP;684007.1495;6181132.315
TIMLEP;688057.0124;6158642.301
TIMLEP;751139.7214;6262896.126
TIMLEP;691672.7115;6169511.853
TIMLEP;709867.9164;6155555.326
TIMLEP;662869.6629;6177572.301
TIMLEP;688367.6297;6183154.936
TIMLEP;691228.1831;6169901.443
TIMLEP;691638.7108;6169530.775
TIMLEP;687450.1368;6166550.213
TIMLEP;687440.7338;6166502.276
TIMLEP;686809.5813;6168463.863
TIMLEP;687572.0153;6164686.713
TIMLEP;707055.0142;6150800.207
TIMLEP;683917.7137;6181193.996
TIMLEP;712366.1769;6152142.208
TIMLEP;666161.1587;6196333.614
TIMLEP;691919.4595;6169388.712
TIMLEP;697029.6617;6174152.439
TIMLEP;691665.1675;6169511.347
TIMLEP;679919.6171;6165023.867
TIMLEP;691732.7492;6169487.294
TIMLEP;691486.8495;6169579.706
TIMLEP;691545.1073;6169542.855
TIMLEP;693139.6624;6203558.517
TIMLEP;687352.3581;6167481.475
TIMLEP;693907.2708;6157637.617
TIMLEP;683675.4093;6181055.287
TIMLEP;687219.7591;6161921.134
TIMLEP;683918.1731;6170161.134
TIMLEP;654090.3416;6191112.097
TIMLEP;675017.5973;6241565.578
TIMLEP;668242.0136;6247120.344
TIMLEP;670006.344;6247670.997
TIMLEP;678315.3762;6167696.81
TIMLEP;687972.8482;6192342.884
TIMLEP;690908.8134;6192441.573
TIMLEP;690888.5187;6192547.219
TIMLEP;690449.7089;6191762.027
TIMLEP;679970.4792;6193643.608
TIMLEP;690880.5525;6192008.685
TIMLEP;690300.4412;6191856.289
TIMLEP;690852.5611;6191992.355
TIMLEP;690603.0518;6192138.372
TIMLEP;792510.3721;6366136.199
TIMLEP;792508.0263;6366138.609
TIMLEP;749438.6308;6265237.938
TIMLEP;760848.2489;6274165.299
TIMLEP;698357.7031;6160579.696
TIMLEP;694065.2659;6164745.128
TIMLEP;733322.1913;6266798.428
TIMLEP;697139.8686;6228644.005
TIMLEP;774416.8739;6301017.27
TIMLEP;708056.9524;6224429
TIMLEP;728527.5994;6285701.889
TIMLEP;781959.4038;6350703.085
TIMLEP;696507.4961;6228619.308
TIMLEP;707911.4359;6224488.2
TIMLEP;707959.9652;6224582.969
TIMLEP;735041.6337;6254170.661
TIMLEP;756243.5879;6302086.654
TIMLEP;709473.2337;6226978.553
TIMLEP;696737.3184;6229337.041
TIMLEP;675737.6894;6168401.635
TIMLEP;756479.4247;6292863.681
TIMLEP;756254.8944;6293130.082
TIMLEP;733688.3032;6253785.455
TIMLEP;733623.5605;6253762.882
TIMLEP;756431.872;6292791.799
TIMLEP;817679.9634;6312779.867
TIMLEP;817657.0596;6312801.67
TIMLEP;740079.4486;6284099.238
TIMLEP;819151.6507;6311818.211
TIMLEP;756157.9686;6302336.036
TIMLEP;758269.0307;6305059.352
TIMLEP;819949.7695;6297629.142
TIMLEP;701085.9937;6256153.473
TIMLEP;767867.3374;6272019.588
TIMLEP;766497.0562;6269948.729
TIMLEP;734918.9808;6254243.355
TIMLEP;758237.2242;6272638.633
TIMLEP;734981.937;6254279.603
TIMLEP;681970.429;6265775.264
TIMLEP;676909.6253;6167585.362
TIMLEP;756183.7593;6302027.656
TIMLEP;755930.5377;6302132.336
TIMLEP;758368.7548;6305121.832
TIMLEP;708369.7124;6224329.871
TIMLEP;756231.4151;6302056.308
TIMLEP;776323.8522;6291617.64
TIMLEP;735041.8385;6253570.401
TIMLEP;735051.2612;6254070.67
TIMLEP;840505.7513;6326539.018
TIMLEP;840867.6189;6326753.446
TIMLEP;772588.3899;6316374.103
TIMLEP;772533.0934;6316456.146
TIMLEP;772258.2877;6316129.416
TIMLEP;772672.3417;6316426.052
TIMLEP;698645.0179;6206770.674
TIMLEP;772209.4795;6316142.528
TIMLEP;772820.6418;6316467.888
TIMLEP;698627.8541;6206324.671
TIMLEP;772063.3014;6316139.087
TIMLEP;698745.2793;6206201.886
TIMLEP;698768.5608;6206220.229
TIMLEP;791248.5722;6330742.964
TIMLEP;692556.1922;6203306.427
TIMLEP;677989.171;6170473.512
TIMLEP;687644.0829;6168092.075
TIMLEP;693675.6364;6168693.021
TIMLEP;677952.8216;6169738.638
TIMLEP;682084.866;6216742.277
TIMLEP;712656.4584;6150205.248
TIMLEP;793805.4846;6296541.058
TIMLEP;727634.5518;6250774.4
TIMLEP;749218.5817;6277812.598
TIMLEP;759957.8024;6304146.545
TIMLEP;754697.207;6276090.333
TIMLEP;689598.0075;6199033.918
TIMLEP;743728.7441;6283408.317
TIMLEP;759122.5782;6274640.85
TIMLEP;759118.051;6274731.745
TIMLEP;745122.7663;6289431.774
TIMLEP;747744.3993;6290731.699
TIMLEP;632047.7609;6218090.126
TIMLEP;633098.8411;6217775.162
TIMLEP;633059.8605;6218088.238
TIMLEP;772363.6112;6291116.372
TIMLEP;792688.5063;6290682.61
TIMLEP;698814.5917;6209037.292
TIMLEP;765459.369;6295253.231
TIMLEP;730125.3001;6285171.916
TIMLEP;776383.5771;6287776.122
TIMLEP;756179.9862;6302026.653
TIMLEP;728870.316;6285491.924
TIMLEP;730132.3295;6285105.979
TIMLEP;728508.8998;6285730.06
TIMLEP;756169.6497;6302166.49
TIMLEP;697125.9979;6228457.066
TIMLEP;844429.5086;6323580.092
TIMLEP;776068.4128;6291805.662
TIMLEP;766230.1349;6271624.48
TIMLEP;728840.5357;6285519.573
TIMLEP;756259.8634;6302305.066
TIMLEP;730127.7719;6285165.86
TIMLEP;728875.065;6285446.257
TIMLEP;756261.337;6302323.271
TIMLEP;733280.0464;6267486.685
TIMLEP;759666.0363;6312220.47
TIMLEP;766134.9666;6271679.068
TIMLEP;822341.2221;6320903.252
TIMLEP;746288.855;6289242.412
TIMLEP;760918.941;6303768.349
TIMLEP;821650.5219;6303457.003
TIMLEP;821979.7867;6303899.048
TIMLEP;821540.6913;6303341.726
TIMLEP;820671.0102;6302388.311
TIMLEP;841362.1461;6311162.805
TIMLEP;841431.7404;6311142.126
TIMLEP;827731.1285;6341647.002
TIMLEP;820323.7535;6302447.783
TIMLEP;820595.2847;6308303
TIMLEP;794266.4474;6292935.946
TIMLEP;790144.0738;6297768.886
TIMLEP;702691.0544;6256205.745
TIMLEP;804612.5847;6284290.422
TIMLEP;725781.4052;6284392.524
TIMLEP;698507.6791;6211546.768
TIMLEP;690561.8696;6226679.393
TIMLEP;704784.1658;6220861.647
TIMLEP;676366.093;6169782.455
TIMLEP;706814.0354;6221845.063
TIMLEP;704318.2529;6220470.606
TIMLEP;633814.1178;6201294.579
TIMLEP;705236.0536;6221827.228
TIMLEP;695576.531;6199868.99
TIMLEP;775494.9173;6287710.248
TIMLEP;734139.6507;6266037.581
TIMLEP;820007.6809;6308387.071
TIMLEP;790592.7803;6292654.975
TIMLEP;793141.3928;6290018.907
TIMLEP;790583.4046;6292651.665
TIMLEP;821865.8303;6306690.149
TIMLEP;790760.8718;6293409.555
TIMLEP;793142.6438;6289873.885
TIMLEP;792886.3702;6290444.201
TIMLEP;792869.9004;6290478.86
TIMLEP;793139.6784;6290660.632
TIMLEP;793209.2065;6290030.907
TIMLEP;727779.6907;6284862.919
TIMLEP;727311.941;6284948.178
TIMLEP;790324.1515;6292436.572
TIMLEP;819972.0655;6308573.05
TIMLEP;790056.8148;6290626.2
TIMLEP;699197.8861;6205169.575
TIMLEP;818284.943;6317938.667
TIMLEP;793526.9397;6293416.64
TIMLEP;765358.6385;6272416.114
TIMLEP;766233.1663;6269632.675
TIMLEP;766158.2639;6271962.022
TIMLEP;766141.513;6271942.341
TIMLEP;766110.3174;6271997.237
TIMLEP;766073.197;6271823.925
TIMLEP;766111.2415;6271898.634
TIMLEP;765699.9857;6272563.425
TIMLEP;765719.5969;6272276.992
TIMLEP;766052.8532;6271784.923
TIMLEP;648871.0807;6169309.178
TIMLEP;649204.1845;6169752.651
TIMLEP;650230.9256;6169411.004
TIMLEP;792407.4241;6289900.08
TIMLEP;758784.479;6305546.885
TIMLEP;792911.7104;6290438.435
TIMLEP;791405.3;6289183.9
TIMLEP;712100.0307;6153038.286
TIMLEP;710275.4852;6223981.808
TIMLEP;791570.5079;6289661.44
TIMLEP;763685.5378;6297069.496
TIMLEP;766331.4762;6269463.174
TIMLEP;674031.9565;6206587.564
TIMLEP;681621.0009;6208982.923
TIMLEP;727630.0074;6283290.311
TIMLEP;678819.1594;6230133.312
TIMLEP;647106.9485;6249721.73
TIMLEP;767314.9282;6270613.233
TIMLEP;795695.7138;6364690.409
TIMLEP;702524.3629;6203268.208
TIMLEP;740281.5561;6258280.991
TIMLEP;741707.5926;6258145.625
TIMLEP;741636.0517;6264525.427
TIMLEP;748691.1899;6262585.631
TIMLEP;748910.2517;6262209.377
TIMLEP;748731.7743;6262041.282
TIMLEP;747620.6204;6262066.256
TIMLEP;746767.1242;6261959.917
TIMLEP;740645.0563;6257305.108
TIMLEP;750871.7095;6261517.403
TIMLEP;754169.473;6267513.881
TIMLEP;745565.3883;6259940.559
TIMLEP;748302.9461;6265469.085
TIMLEP;763737.7754;6287167.052
TIMLEP;763974.1564;6287546.763
TIMLEP;767521.3272;6292580.52
TIMLEP;682711.3893;6171764.698
TIMLEP;710180.8828;6224066.806
TIMLEP;695880.4883;6233365.965
TIMLEP;695713.5454;6231831.871
TIMLEP;696065.3143;6229708.191
TIMLEP;695620.3368;6233532.897
TIMLEP;730088.9501;6251622.143
TIMLEP;695588.4121;6235600.729
TIMLEP;744416.6677;6260175.791
TIMLEP;715384.3373;6244133.167
TIMLEP;705786.5831;6242661.051
TIMLEP;717341.3235;6245283.16
TIMLEP;715776.5713;6244111.887
TIMLEP;695753.3103;6234144.26
TIMLEP;697076.4533;6235966.745
TIMLEP;697434.2798;6236233.404
TIMLEP;752227.9483;6302613.124
TIMLEP;638174.5635;6242986.189
TIMLEP;767267.5077;6299597.788
TIMLEP;761796.7764;6313333.601
TIMLEP;644553.828;6231004.526
TIMLEP;643642.5338;6226236.811
TIMLEP;645986.221;6224702.988
TIMLEP;643620.0949;6226327.656
TIMLEP;645313.0278;6230402.395
TIMLEP;643592.0787;6228623.408
TIMLEP;652449.0548;6243732.642
TIMLEP;692557.8797;6172365.123
TIMLEP;692475.2926;6172374.337
TIMLEP;692493.9473;6172390.117
TIMLEP;692578.8713;6172414.483
TIMLEP;692611.2415;6172430.351
TIMLEP;692661.8311;6172442.973
TIMLEP;702998.022;6252796.248
TIMLEP;728532.1334;6278043.548
TIMLEP;706029.2898;6241414.093
TIMLEP;706029.2828;6241421.547
TIMLEP;708937.0042;6242953.035
TIMLEP;713001.361;6236600.587
TIMLEP;709686.592;6240262.428
TIMLEP;702172.8968;6237669.139
TIMLEP;708247.2097;6240033.97
TIMLEP;708062.7482;6240055.636
TIMLEP;709486.8517;6243910.846
TIMLEP;709487.0108;6243913.735
TIMLEP;710280.4082;6245233.044
TIMLEP;710197.5118;6245238.576
TIMLEP;710195.0589;6245249.139
TIMLEP;713971.0817;6255191.568
TIMLEP;760308.5251;6278662.552
TIMLEP;777865.8963;6286001.775
TIMLEP;777645.3645;6286071.439
TIMLEP;709452.992;6243028.699
TIMLEP;792764.2176;6313667.104
TIMLEP;690247.7674;6193264.87
TIMLEP;690016.7941;6194310.793
TIMLEP;690208.3871;6193257.146
TIMLEP;826348.2634;6363533.351
TIMLEP;703927.0951;6227751.021
TIMLEP;806228.3009;6309041.643
TIMLEP;702381.6292;6206177.188
TIMLEP;820498.7759;6300675.385
TIMLEP;820535.8777;6300769.331
TIMLEP;820610.9891;6301227.488
TIMLEP;806206.8003;6294874.327
TIMLEP;820513.1854;6300733.591
TIMLEP;820793.7753;6307570.43
TIMLEP;820706.7506;6301602.981
TIMLEP;819199.0762;6300440.86
TIMLEP;807954.9443;6295405.673
TIMLEP;806803.9925;6296421.833
TIMLEP;804290.4836;6294207.975
TIMLEP;819832.8713;6309112.143
TIMLEP;820285.9224;6302361.761
TIMLEP;822999.6906;6305747.447
TIMLEP;822514.4165;6305709.891
TIMLEP;760840.4877;6280541.933
TIMLEP;696146.6666;6220876.837
TIMLEP;696290.4904;6220607.349
TIMLEP;746725.3694;6288664.959
TIMLEP;762324.9233;6295533.39
TIMLEP;700427.5544;6215391.638
TIMLEP;679813.1129;6184764.145
TIMLEP;691829.558;6199513.629
TIMLEP;685652.0636;6209156.095
TIMLEP;701029.9599;6209093.11
TIMLEP;685655.32;6209144.6
TIMLEP;686380.2084;6208297.505
TIMLEP;768224.1594;6293789.987
TIMLEP;764078.7394;6278599.665
TIMLEP;676158.5683;6169910.202
TIMLEP;729783.9227;6274505.93
TIMLEP;731339.7474;6275723.624
TIMLEP;730103.9018;6285117.992
TIMLEP;737349.9258;6278986.228
TIMLEP;691311.9406;6248905.063
TIMLEP;676406.9448;6249734.085
TIMLEP;701122.4423;6254426.552
TIMLEP;726278.1704;6282244.055
TIMLEP;735723.5081;6277565.296
TIMLEP;744718.5542;6274840.636
TIMLEP;738155.1698;6288661.028
TIMLEP;702691.1521;6253081.233
TIMLEP;685431.711;6252456.746
TIMLEP;764733.7578;6318196.173
TIMLEP;773688.3544;6315973.007
TIMLEP;773653.8791;6315974.323
TIMLEP;764726.7991;6318202.968
TIMLEP;773654.4486;6316073.049
TIMLEP;696599.7511;6274643.386
TIMLEP;681659.1731;6186437.982
TIMLEP;679633.4877;6185880.356
TIMLEP;689423.3716;6188711.186
TIMLEP;689290.5163;6188605.468
TIMLEP;694983.136;6194792.998
TIMLEP;682945.7327;6154889.488
TIMLEP;685939.1898;6157747.09
TIMLEP;691232.4043;6163973.292
TIMLEP;692328.8611;6193358.523
TIMLEP;683809.9709;6158941.079
TIMLEP;677670.1127;6197063.002
TIMLEP;677767.4541;6197065.556
TIMLEP;677836.4335;6196764.62
TIMLEP;679310.8961;6196987.695
TIMLEP;677681.0332;6197100.435
TIMLEP;690190.39;6193259.177
TIMLEP;684219.5819;6158753.3
TIMLEP;684211.8408;6158751.976
TIMLEP;659652.0842;6170509.059
TIMLEP;660227.6701;6169800.296
TIMLEP;660098.1391;6171442.868
TIMLEP;660170.9964;6170549.344
TIMLEP;696771.9537;6211718.349
TIMLEP;646996.2525;6249770.965
TIMLEP;693903.4055;6171820.822
TIMLEP;720822.4816;6252484.48
TIMLEP;693195.2171;6204554.2
TIMLEP;693189.6166;6204463.118
TIMLEP;697862.1137;6213040.818
TIMLEP;790136.9239;6297778.053
TIMLEP;790147.1925;6297785.086
TIMLEP;693130.7;6204516.2
TIMLEP;746960.6089;6316466.922
TIMLEP;782055.5954;6291807.039
TIMLEP;794213.9825;6293308.807
TIMLEP;794079.6732;6293529.468
TIMLEP;694021.9452;6204800.977
TIMLEP;660128.5248;6170427.917
TIMLEP;660133.5542;6170430.776
TIMLEP;693018.0273;6204432.117
TIMLEP;708561.9716;6256083.949
TIMLEP;715381.3308;6236917.786
TIMLEP;715398.9861;6235758.205
TIMLEP;715242.7583;6234305.471
TIMLEP;715368.8272;6236707.536
TIMLEP;715359.265;6236728.526
TIMLEP;715182.321;6234310.108
TIMLEP;715558.9794;6236096.995
TIMLEP;693021.8967;6204444.751
TIMLEP;692922.6594;6204309.871
TIMLEP;678411.3387;6231023.228
TIMLEP;692922.6594;6204309.871
TIMLEP;693294.0788;6204656.968
TIMLEP;693035.9933;6204390.675
TIMLEP;687536.9739;6195724.276
TIMLEP;692879.4872;6203851.226
TIMLEP;692363.5014;6199546.817
TIMLEP;693192.43;6204459.08
TIMLEP;691077.3295;6197559.165
TIMLEP;790136.326;6297688.214
TIMLEP;790153.2918;6297780.756
TIMLEP;715235.8189;6234521.132
TIMLEP;715385.9742;6236845.32
TIMLEP;715343.0498;6235553.292
TIMLEP;721666.7047;6241111.465
TIMLEP;721668.7564;6241104.8
TIMLEP;715226.5066;6235395.478
TIMLEP;715150.1728;6235148.939
TIMLEP;762622.9602;6284933.22
TIMLEP;715198.9558;6235768.51
TIMLEP;729075.2;6287724.017
TIMLEP;790146.5615;6297771.147
TIMLEP;781989.9433;6291777.251
TIMLEP;693055.6652;6204319.614
TIMLEP;722878.6793;6240627.978
TIMLEP;721911.139;6241184.883
TIMLEP;694957.3683;6238655.716
TIMLEP;688185.4655;6215841.841
TIMLEP;730136.7501;6251549.251
TIMLEP;705769.835;6222571.073
TIMLEP;689729.7979;6191720.651
TIMLEP;776018.3727;6290730.565
TIMLEP;725015.0238;6283531.549
TIMLEP;728192.5677;6286463.453
TIMLEP;728133.3143;6285128.713
TIMLEP;727936.8871;6285201.52
TIMLEP;761510.0405;6307764.839
TIMLEP;707834.3;6226239.911
TIMLEP;702690.1772;6256171.954
TIMLEP;690680.1703;6255895.283
TIMLEP;708317.8619;6225709.948
TIMLEP;708652.9324;6226381.167
TIMLEP;793697.3847;6367978.953
TIMLEP;798777.7753;6369861.795
TIMLEP;796849.2483;6369523.589
TIMLEP;793697.3847;6367978.953
TIMLEP;794897.5251;6367422.555
TIMLEP;727267.5368;6285007.086
TIMLEP;785957.7955;6300641.678
TIMLEP;727616.117;6270219.679
TIMLEP;825523.811;6302617.464
TIMLEP;829505.5011;6302439.729
TIMLEP;827013;6302860
TIMLEP;819584.5144;6308326.044
TIMLEP;824967.4442;6308361.25
TIMLEP;825797.6154;6303471.8
TIMLEP;819892.9532;6300488.44
TIMLEP;819937.9092;6300852.524
TIMLEP;819679.6599;6301172.999
TIMLEP;807075.3488;6297065.414
TIMLEP;820244.2993;6302553.715
TIMLEP;825240.5004;6307902.355
TIMLEP;824964.1278;6308529.692
TIMLEP;791188.6972;6314723.251
TIMLEP;794357.1059;6315721.015
TIMLEP;814133.0407;6306843.413
TIMLEP;813967.2995;6306654.697
TIMLEP;793514.9155;6315456.102
TIMLEP;793231.6776;6315029.466
TIMLEP;813706.4108;6306766.966
TIMLEP;819867.7368;6300543.053
TIMLEP;819974.9208;6300813.629
TIMLEP;819732.0472;6301143.002
TIMLEP;820301.9876;6302516.945
TIMLEP;825236.6775;6307921.196
TIMLEP;825091.0536;6308480.609
TIMLEP;825092.6796;6308398.107
TIMLEP;798977.5659;6305211.419
TIMLEP;795450.2884;6304694.709
TIMLEP;795157.9026;6304507.979
TIMLEP;795966.1251;6304943.305
TIMLEP;794831.4544;6308539.215
TIMLEP;794945.8751;6308155.824
TIMLEP;806917.5732;6313703.02
TIMLEP;793513.066;6315464.661
TIMLEP;805666.4817;6314465.394
TIMLEP;821661.5505;6299971.131
TIMLEP;822590.5956;6307911.783
TIMLEP;803924.0244;6311655.085
TIMLEP;802633.1819;6311823.09
TIMLEP;791729.4569;6313202.328
TIMLEP;792290.9291;6312526.723
TIMLEP;819925.5822;6309092.71
TIMLEP;819890.7892;6308194.551
TIMLEP;820166.5736;6307845.545
TIMLEP;818927.2096;6309063.607
TIMLEP;821946.6922;6298526.758
TIMLEP;820166.0204;6307874.767
TIMLEP;820157.3625;6307785.186
TIMLEP;820294.3327;6302465.17
TIMLEP;819704.9135;6301207.902
TIMLEP;819935.5653;6300885.187
TIMLEP;819876.7612;6300522.565
TIMLEP;821964.882;6298389.338
TIMLEP;821656.5339;6299962.427
TIMLEP;821656.5009;6299964.148
TIMLEP;821571.824;6299874.72
TIMLEP;821980.4629;6298387.915
TIMLEP;821953.9986;6298506.233
TIMLEP;821522.4439;6299927.149
TIMLEP;825206.4165;6307705.645
TIMLEP;794300.1602;6316073.905
TIMLEP;793661.9305;6316352.912
TIMLEP;793575.7483;6315888.022
TIMLEP;791198.8876;6314733.702
TIMLEP;791406.7626;6313225.155
TIMLEP;821961.0306;6298409.93
TIMLEP;808625.5675;6316038.732
TIMLEP;794228.9534;6315995.575
TIMLEP;803577.1842;6312197.555
TIMLEP;821538.9754;6299875.813
TIMLEP;803932.6722;6311653.509
TIMLEP;793492.8722;6315431.735
TIMLEP;793247.0333;6315039.996
TIMLEP;821955.2637;6298530.367
TIMLEP;793941.8269;6316533.907
TIMLEP;793558.3431;6315899.785
TIMLEP;825201.4408;6307782.931
TIMLEP;794238.001;6315966.518
TIMLEP;793651.696;6316345.893
TIMLEP;793617.3488;6315871.465
TIMLEP;772410.2971;6316107.172
TIMLEP;820885.9059;6301852.546
TIMLEP;825840.649;6302886.292
TIMLEP;772760.1012;6315953.215
TIMLEP;772965.7752;6315598.433
TIMLEP;773298.7889;6315409.956
TIMLEP;773630.6661;6315321.075
TIMLEP;773909.1889;6315966.507
TIMLEP;793240.2675;6315031.31
TIMLEP;807976.7658;6295382.2
TIMLEP;804565.6227;6292023.496
TIMLEP;831400.1289;6304475.491
TIMLEP;827546.8622;6303235.648
TIMLEP;825511.3762;6299740.227
TIMLEP;702655.7858;6155282.919
TIMLEP;703018.0887;6252714.695
TIMLEP;695316.5181;6218661.093
TIMLEP;695225.8537;6218887.073
TIMLEP;696538.2833;6218358.066
TIMLEP;696685.5918;6218276.663
TIMLEP;759115.1889;6274724.807
TIMLEP;741425.1011;6288786.598
TIMLEP;739817.0412;6289452.15
TIMLEP;741267.2345;6288908.599
TIMLEP;695754.6913;6259713.176
TIMLEP;749559.2606;6271758.462
TIMLEP;746625.8376;6270358.954
TIMLEP;746560.2711;6287215.916
TIMLEP;751537.3427;6271138.973
TIMLEP;746815.1041;6270488.598
TIMLEP;746369.3795;6270247.591
TIMLEP;744098.7034;6260006.857
TIMLEP;725042.331;6249021.481
TIMLEP;760217.4069;6268563.859
TIMLEP;820087.4785;6300690.589
TIMLEP;757556.5917;6294068.808
TIMLEP;698585.52;6206577.318
TIMLEP;678554.3993;6198004.576
TIMLEP;680335.6083;6196771.206
TIMLEP;680234.9938;6197357.897
TIMLEP;698651.7213;6206410.954
TIMLEP;680342.15;6196689.895
TIMLEP;660537.1937;6242698.263
TIMLEP;646754.1684;6249430.921
TIMLEP;680364.3932;6196795.584
TIMLEP;677461.0426;6196147.949
TIMLEP;674720.8185;6196443.113
TIMLEP;790015.2318;6349689.641
TIMLEP;790055.0719;6349752.431
TIMLEP;672113.9548;6233161.702
TIMLEP;662471.7204;6245168.346
TIMLEP;660198.2606;6246044.707
TIMLEP;646649.9917;6246643.411
TIMLEP;654208.0529;6230864.088
TIMLEP;680507.2136;6196552.724
TIMLEP;680506.3688;6196543.83
TIMLEP;676544.619;6196046.567
TIMLEP;646405.6333;6248026.917
TIMLEP;679805.726;6198078.829
TIMLEP;691292.6607;6189879.3
TIMLEP;691347.2763;6189989.519
TIMLEP;688055.5057;6199950.129
TIMLEP;688688.4939;6199770.692
TIMLEP;689428.3319;6199467.023
TIMLEP;690169.8787;6194474.837
TIMLEP;689718.1466;6188642.009
